,id,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs
2368,440137,Calgary,Mount Pleasant,51.0794085,-114.0677216,/ab/calgary/rentals/main-floor/2-bedrooms/mount-pleasant/pet-friendly/440137,Main Floor,1900,2,1205 plus double car garage,1,0.0,2.0
2369,344812,Calgary,Mount Pleasant,51.0676898,-114.0810832,/ab/calgary/rentals/apartment/1-bedroom/mount-pleasant/pet-friendly/344812,Apartment,,1,556-572,1,2.0,2.0
2370,107394,Calgary,Mount Royal,51.03049,-114.08533,/ab/calgary/rentals/house/4-bedrooms/mount-royal/pet-friendly/107394,House,4950,4,3000,3,2.0,2.0
2371,51750,Calgary,Mountview Parc,51.0708012,-114.0544872,/ab/calgary/rentals/apartment/2-bedrooms/mountview-parc/non-smoking/51750,Apartment,1895,2+den,,1,0.0,0.0
2372,126048,Calgary,Mountview Parc,51.070630675801,-114.044099264526,/ab/calgary/rentals/main-floor/2-bedrooms/mountview-parc/non-smoking/126048,Main Floor,1850,2,1100,1,0.0,0.0
2373,416817,Calgary,New Brighton,50.9282488,-113.9569143,/ab/calgary/rentals/townhouse/4-bedrooms/new-brighton/non-smoking/416817,Townhouse,2600,4,,2.5,0.0,0.0
2374,545549,Calgary,New Brighton,50.924705,-113.9387832,/ab/calgary/rentals/house/4-bedrooms/new-brighton/non-smoking/545549,House,3000,4,2105,3.5,0.0,0.0
2375,520902,Calgary,New Brighton,50.9182209,-113.9178499,/ab/calgary/rentals/basement/2-bedrooms/new-brighton/non-smoking/520902,Basement,1450,2,1000,1,0.0,0.0
2376,118727,Calgary,New Brighton,50.9173926,-113.9391874,/ab/calgary/rentals/basement/1-bedroom/new-brighton/non-smoking/118727,Basement,1400,1,900,1,0.0,0.0
2377,553720,Calgary,New Brighton,50.9248474,-113.9576666,/ab/calgary/rentals/main-floor/3-bedrooms/new-brighton/pet-friendly/553720,Main Floor,2400,3+den,1900,2.5,2.0,0.0
2378,508146,Calgary,New Brighton,50.9144285,-113.9438299,/ab/calgary/rentals/condo/2-bedrooms/new-brighton/furnished/508146,Condo Unit,2650,2+den,950,2,0.0,0.0
2379,547283,Calgary,New Brighton,50.922572,-113.951263,/ab/calgary/rentals/basement/2-bedrooms/new-brighton/non-smoking/547283,Basement,1550,2,,1,0.0,0.0
2380,559720,Calgary,New Brighton,50.9218133,-113.9344888,/ab/calgary/rentals/townhouse/3-bedrooms/new-brighton/non-smoking/559720,Townhouse,2500,3,1214,2.5,0.0,0.0
2381,127861,Calgary,New Brighton,50.9204615,-113.9337928,/ab/calgary/rentals/house/3-bedrooms/new-brighton/non-smoking/127861,House,2500,3,1383,2.5,0.0,0.0
2382,441310,Calgary,New Brighton,50.9257456,-113.956078,/ab/calgary/rentals/house/3-bedrooms/new-brighton/non-smoking/441310,House,2650,3,1480,3.5,0.0,0.0
2383,516266,Calgary,New Brighton,50.9144261,-113.9438366,/ab/calgary/rentals/apartment/2-bedrooms/new-brighton/pet-friendly/516266,Apartment,2150,2+den,900,2,2.0,2.0
2384,557948,Calgary,New Brighton,50.9247297,-113.9453275,/ab/calgary/rentals/house/3-bedrooms/new-brighton/pet-friendly/557948,House,2700,3+den,2167,2.5,2.0,2.0
2385,483726,Calgary,New Brighton,50.9228059,-113.9337539,/ab/calgary/rentals/condo/2-bedrooms/new-brighton/pet-friendly/483726,Condo Unit,2100,2,950,2,2.0,2.0
2386,518196,Calgary,New Brighton,50.9224282,-113.941888,/ab/calgary/rentals/house/3-bedrooms/new-brighton/non-smoking/518196,House,2750,3,1850,2.5,0.0,0.0
2387,489770,Calgary,New Brighton,50.9219884,-113.9348909,/ab/calgary/rentals/condo/2-bedrooms/new-brighton/non-smoking/489770,Condo Unit,2500,2,906,2,0.0,0.0
2388,557437,Calgary,New Brighton,50.92759,-113.960394,/ab/calgary/rentals/condo/2-bedrooms/new-brighton/pet-friendly/557437,Condo Unit,2150,2,900,2,2.0,0.0
2389,512057,Calgary,Nolan Hill,51.1820839,-114.1686549,/ab/calgary/rentals/main-floor/3-bedrooms/nolan-hill/non-smoking/512057,Main Floor,2500,3+den,,2.5,0.0,0.0
2390,507478,Calgary,Nolan Hill,51.1746381,-114.171562,/ab/calgary/rentals/townhouse/2-bedrooms/nolan-hill/non-smoking/507478,Townhouse,2100,2,1074,2.5,0.0,0.0
2391,552185,Calgary,Nolan Hill,51.1799852,-114.1614395,/ab/calgary/rentals/townhouse/2-bedrooms/nolan-hill/non-smoking/552185,Townhouse,2100,2,1139,2,0.0,0.0
2392,486517,Calgary,Nolan Hill,51.1797202,-114.1670033,/ab/calgary/rentals/townhouse/2-bedrooms/nolan-hill/non-smoking/486517,Townhouse,1995,2,1300,2.5,0.0,0.0
2393,545068,Calgary,Nolan Hill,51.1690415,-114.1562386,/ab/calgary/rentals/apartment/1-bedroom/nolan-hill/pet-friendly/545068,Apartment,1780,1,1025,1,2.0,2.0
2394,553652,Calgary,Nolan Hill,51.1775652,-114.1754491,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/non-smoking/553652,Basement,1575,2,750,1,0.0,0.0
2395,553715,Calgary,Nolan Hill,51.1797202,-114.1670033,/ab/calgary/rentals/townhouse/3-bedrooms/nolan-hill/pet-friendly/553715,Townhouse,2400,3,1800,3.5,2.0,2.0
2396,308395,Calgary,Nolan Hill,51.1799652,-114.1613307,/ab/calgary/rentals/townhouse/2-bedrooms/nolan-hill/non-smoking/308395,Townhouse,2300,2,1200,2.5,0.0,0.0
2397,557390,Calgary,Nolan Hill,51.1775652,-114.1754491,/ab/calgary/rentals/main-floor/3-bedrooms/nolan-hill/non-smoking/557390,Main Floor,2750,3+den,2051,2.5,0.0,0.0
2398,556248,Calgary,Nolan Hill,51.17221365431,-114.163285199315,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/non-smoking/556248,Basement,1600,2,1010,1,0.0,0.0
2399,557214,Calgary,Nolan Hill,51.1823698,-114.1677399,/ab/calgary/rentals/townhouse/3-bedrooms/nolan-hill/pet-friendly/557214,Townhouse,2500,3,1620,2.5,2.0,0.0
2400,460514,Calgary,Nolan Hill,51.1772821,-114.1741618,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/non-smoking/460514,Basement,1850,2,700,1,0.0,0.0
2401,480746,Calgary,Nolan Hill,51.1822376,-114.1682967,/ab/calgary/rentals/townhouse/3-bedrooms/nolan-hill/non-smoking/480746,Townhouse,2300,3+den,1555,2.5,0.0,0.0
2402,556555,Calgary,Nolan Hill,51.173804,-114.1738117,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/furnished/556555,Basement,1890,2,,1,0.0,0.0
2403,396656,Calgary,Nolan Hill,51.1727599,-114.17325,/ab/calgary/rentals/basement/1-bedroom/nolan-hill/furnished/396656,Basement,1800,1+den,1000,1,0.0,0.0
2404,553701,Calgary,Nolan Hill,51.1788738,-114.1648788,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/non-smoking/553701,Basement,1600,2,850,1,0.0,0.0
2405,558265,Calgary,Nolan Hill,51.1797202,-114.1670033,/ab/calgary/rentals/townhouse/2-bedrooms/nolan-hill/pet-friendly/558265,Townhouse,2100,2,1300,2.5,2.0,2.0
2406,556431,Calgary,Nolan Hill,51.1743631,-114.1596697,/ab/calgary/rentals/house/3-bedrooms/nolan-hill/non-smoking/556431,House,2590,3,1633,2.5,0.0,0.0
2407,539500,Calgary,Nolan Hill,51.1823327,-114.1738825,/ab/calgary/rentals/house/4-bedrooms/nolan-hill/non-smoking/539500,House,2800,4+den,2360,3.5,0.0,0.0
2408,407257,Calgary,Nolan Hill,51.1773772,-114.1722722,/ab/calgary/rentals/house/3-bedrooms/nolan-hill/non-smoking/407257,House,2800,3+den,2133,2.5,0.0,0.0
2409,558374,Calgary,Nolan Hill,51.1825705,-114.174589,/ab/calgary/rentals/house/3-bedrooms/nolan-hill/558374,House,2750,3+den,1905,2.5,0.0,0.0
2410,349119,Calgary,Nolan Hill,51.1777808,-114.1690063,/ab/calgary/rentals/house/3-bedrooms/nolan-hill/non-smoking/349119,House,2800,3+den,2030,2.5,0.0,0.0
2411,536324,Calgary,Nolan Hill,51.182515733805,-114.165146241248,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/non-smoking/536324,Basement,1750,2,900,1,0.0,0.0
2412,545679,Calgary,Nolan Hill,51.1770624,-114.1609237,/ab/calgary/rentals/house/3-bedrooms/nolan-hill/non-smoking/545679,House,2400,3,1660,2.5,0.0,0.0
2413,512411,Calgary,Nolan Hill,51.1779741,-114.1676143,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/pet-friendly/512411,Basement,1700,2+den,800,1,2.0,0.0
2414,517089,Calgary,Nolan Hill,51.1817136,-114.1692372,/ab/calgary/rentals/house/3-bedrooms/nolan-hill/non-smoking/517089,House,2350,3,1300,2.5,0.0,0.0
2415,310572,Calgary,Nolan Hill,51.173763,-114.161854,/ab/calgary/rentals/house/3-bedrooms/nolan-hill/pet-friendly/310572,House,2780,3+den,,2.5,2.0,0.0
2416,486218,Calgary,Nolan Hill,51.1805054,-114.1706666,/ab/calgary/rentals/townhouse/2-bedrooms/nolan-hill/non-smoking/486218,Townhouse,2195,2,1239 plus basement,2.5,0.0,0.0
2417,518204,Calgary,Nolan Hill,51.1794186,-114.1667962,/ab/calgary/rentals/townhouse/3-bedrooms/nolan-hill/non-smoking/518204,Townhouse,2350,3,1132.37,2.5,0.0,0.0
2418,526659,Calgary,Nolan Hill,51.1756344,-114.1753539,/ab/calgary/rentals/basement/1-bedroom/nolan-hill/furnished/526659,Basement,1500,1,650,1,0.0,0.0
2419,516060,Calgary,Nolan Hill,51.185297,-114.1703805,/ab/calgary/rentals/apartment/1-bedroom/nolan-hill/non-smoking/516060,Apartment,1200,1,700,1,0.0,0.0
2420,559064,Calgary,Nolan Hill,51.1742136,-114.1610806,/ab/calgary/rentals/house/2-bedrooms/nolan-hill/non-smoking/559064,House,1900,2,1100,1,0.0,0.0
2421,556028,Calgary,North Glenmore Park,51.0040352,-114.1160803,/ab/calgary/rentals/condo/1-bedroom/north-glenmore-park/non-smoking/556028,Condo Unit,1600,1,650,1,0.0,0.0
2422,555222,Calgary,North Glenmore Park,51.0040352,-114.1160803,/ab/calgary/rentals/house/5-bedrooms/north-glenmore-park/pet-friendly/555222,House,2900,5,1450,2,0.0,2.0
2423,445912,Calgary,North Glenmore Park,51.0029895,-114.1136492,/ab/calgary/rentals/house/3-bedrooms/north-glenmore-park/pet-friendly/445912,House,3200,3,"1,745 Main+Basement",3,2.0,2.0
2424,527734,Calgary,North Glenmore Park,51.00796,-114.1116521,/ab/calgary/rentals/townhouse/4-bedrooms/north-glenmore-park/non-smoking/527734,Townhouse,3350,4,2100,3.5,0.0,0.0
2425,544981,Calgary,North Glenmore Park,50.9983901,-114.1168837,/ab/calgary/rentals/house/3-bedrooms/north-glenmore-park/pet-friendly/544981,House,4300,3+den,2300,2,2.0,2.0
2426,344785,Calgary,North Haven,51.093257,-114.09431,/ab/calgary/rentals/main-floor/2-bedrooms/north-haven/pet-friendly/344785,Main Floor,1795,2,1000,1,2.0,0.0
2427,545329,Calgary,North Haven,51.1056742,-114.0847346,/ab/calgary/rentals/basement/1-bedroom/north-haven/non-smoking/545329,Basement,1500,1+den,1100,1,0.0,0.0
2428,553412,Calgary,North Haven,51.0978541,-114.0872196,/ab/calgary/rentals/shared/3-bedrooms/north-haven/furnished/553412,Room For Rent,880,3,1600,2,0.0,0.0
2429,467054,Calgary,Oakridge,50.9573422,-114.1203912,/ab/calgary/rentals/house/3-bedrooms/oakridge/pet-friendly/467054,House,3750,3+den,1800,3.5,0.0,2.0
2430,558991,Calgary,Oakridge,50.9705794,-114.119525,/ab/calgary/rentals/townhouse/3-bedrooms/oakridge/pet-friendly/558991,Townhouse,2550,3,1035,2,2.0,2.0
2431,422158,Calgary,Oakridge,50.9705889,-114.1195681,/ab/calgary/rentals/shared/1-bedroom/oakridge/furnished/422158,Room For Rent,600,1,,1,0.0,0.0
2432,554670,Calgary,Ogden,50.9812107,-114.0094856,/ab/calgary/rentals/basement/2-bedrooms/ogden/non-smoking/554670,Basement,1600,2,830,1,0.0,0.0
2433,426927,Calgary,Ogden,50.986328,-114.005604,/ab/calgary/rentals/house/3-bedrooms/ogden/pet-friendly/426927,House,2400,3,1060,2,0.0,2.0
2434,534255,Calgary,Ogden,50.9835491,-114.0048765,/ab/calgary/rentals/main-floor/2-bedrooms/ogden/non-smoking/534255,Main Floor,1695,2,873,1,0.0,0.0
2435,540458,Calgary,Ogden,50.9843378,-114.0062484,/ab/calgary/rentals/condo/2-bedrooms/ogden/pet-friendly/540458,Condo Unit,1800,2,,1,2.0,0.0
2436,482963,Calgary,Ogden,50.9855273,-114.0034098,/ab/calgary/rentals/shared/1-bedroom/ogden/furnished/482963,Room For Rent,650,1,,1,0.0,0.0
2437,559376,Calgary,Ogden,50.982885,-114.0098309,/ab/calgary/rentals/basement/1-bedroom/ogden/pet-friendly/559376,Basement,1295,1,708,1,2.0,0.0
2438,381647,Calgary,Ogden,50.986616,-114.0105095,/ab/calgary/rentals/main-floor/3-bedrooms/ogden/pet-friendly/381647,Main Floor,1895,3,900,1,2.0,2.0
2439,341828,Calgary,Ogden,50.981459,-114.0032458,/ab/calgary/rentals/basement/2-bedrooms/ogden/pet-friendly/341828,Basement,1600,2,900,1,2.0,0.0
2440,379804,Calgary,Ogden,50.982267,-114.003891,/ab/calgary/rentals/basement/2-bedrooms/ogden/pet-friendly/379804,Basement,1600,2,900,1,2.0,0.0
2441,556840,Calgary,Ogden,50.984874130943,-113.999588484131,/ab/calgary/rentals/shared/1-bedroom/ogden/non-smoking/556840,Room For Rent,900,1,,1.5,0.0,0.0
2442,559092,Calgary,Ogden,50.9777615,-114.0017512,/ab/calgary/rentals/duplex/2-bedrooms/ogden/pet-friendly/559092,Duplex,1500,2,900,1,2.0,2.0
2443,558566,Calgary,Palliser,50.9591005,-114.1211857,/ab/calgary/rentals/house/1-bedroom/palliser/pet-friendly/558566,House,1400,1+den,,1,2.0,2.0
2444,549370,Calgary,Palliser,50.9680447,-114.1174832,/ab/calgary/rentals/main-floor/3-bedrooms/palliser/non-smoking/549370,Main Floor,2500,3,1300,2,0.0,0.0
2445,545809,Calgary,Palliser,50.9674719,-114.1164862,/ab/calgary/rentals/house/5-bedrooms/palliser/pet-friendly/545809,House,4300,5,2600,3.5,2.0,2.0
2446,96160,Calgary,Panorama Hills,51.1676239,-114.0701854,/ab/calgary/rentals/townhouse/2-bedrooms/panorama-hills/non-smoking/96160,Townhouse,2125,2+den,1216,2.5,0.0,0.0
2447,559869,Calgary,Panorama Hills,51.169495,-114.0708119,/ab/calgary/rentals/townhouse/2-bedrooms/panorama-hills/non-smoking/559869,Townhouse,2300,2,1234.19,2.5,0.0,0.0
2448,102587,Calgary,Panorama Hills,51.169812,-114.0996246,/ab/calgary/rentals/house/3-bedrooms/panorama-hills/non-smoking/102587,House,2850,3,1900,2.5,0.0,0.0
2449,479278,Calgary,Panorama Hills,51.1506172,-114.0836375,/ab/calgary/rentals/house/4-bedrooms/panorama-hills/non-smoking/479278,House,3250,4+den,2600,3.5,0.0,0.0
2450,531651,Calgary,Panorama Hills,51.1659838,-114.0880971,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/non-smoking/531651,Condo Unit,2200,2,850,2,0.0,0.0
2451,559326,Calgary,Panorama Hills,51.1631391,-114.0786854,/ab/calgary/rentals/basement/2-bedrooms/panorama-hills/non-smoking/559326,Basement,1500,2,1100,1,0.0,0.0
2452,552704,Calgary,Panorama Hills,51.1627146,-114.0963156,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/non-smoking/552704,Townhouse,2300,3,1257,2.5,0.0,0.0
2453,559160,Calgary,Panorama Hills,51.1634082,-114.0810266,/ab/calgary/rentals/main-floor/2-bedrooms/panorama-hills/short-term/559160,Main Floor,1800,2,,1.5,0.0,0.0
2454,559122,Calgary,Panorama Hills,51.15479,-114.07188,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/non-smoking/559122,Condo Unit,2250,2,,2,0.0,0.0
2455,380578,Calgary,Panorama Hills,51.1702117,-114.0731863,/ab/calgary/rentals/duplex/3-bedrooms/panorama-hills/non-smoking/380578,Duplex,2500,3,1481,2.5,0.0,0.0
2456,559250,Calgary,Panorama Hills,51.1537181,-114.0842492,/ab/calgary/rentals/basement/2-bedrooms/panorama-hills/non-smoking/559250,Basement,1600,2,,1.5,0.0,0.0
2457,121984,Calgary,Panorama Hills,51.180169262697,-114.092773178806,/ab/calgary/rentals/basement/2-bedrooms/panorama-hills/non-smoking/121984,Basement,1500,2,1000,1,0.0,0.0
2458,548176,Calgary,Panorama Hills,51.158479,-114.0845471,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/non-smoking/548176,Basement,1600,1,800,1,0.0,0.0
2459,557904,Calgary,Panorama Hills,51.157132,-114.0742902,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/furnished/557904,Basement,1350,1,,1,0.0,0.0
2460,338214,Calgary,Panorama Hills,51.1697871,-114.0849945,/ab/calgary/rentals/shared/1-bedroom/panorama-hills/furnished/338214,Room For Rent,850,1,140,1.5,0.0,0.0
2461,539236,Calgary,Panorama Hills,51.154564817214,-114.06998469701,/ab/calgary/rentals/house/5-bedrooms/panorama-hills/non-smoking/539236,House,3250,5,2200,2.5,0.0,0.0
2462,290369,Calgary,Panorama Hills,51.1700268,-114.0937897,/ab/calgary/rentals/main-floor/2-bedrooms/panorama-hills/non-smoking/290369,Main Floor,1850,2,1100,2,0.0,0.0
2463,485300,Calgary,Panorama Hills,51.162238,-114.0776515,/ab/calgary/rentals/house/5-bedrooms/panorama-hills/non-smoking/485300,House,3500,5,2500,3.5,0.0,0.0
2464,545383,Calgary,Panorama Hills,51.1649833,-114.0909521,/ab/calgary/rentals/shared/2-bedrooms/panorama-hills/furnished/545383,Room For Rent,650,2,754,2,0.0,0.0
2465,556305,Calgary,Panorama Hills,51.1675335,-114.0955497,/ab/calgary/rentals/duplex/4-bedrooms/panorama-hills/furnished/556305,Duplex,3100,4,1550,3.5,0.0,0.0
2466,15959,Calgary,Panorama Hills,51.1560499,-114.071852,/ab/calgary/rentals/house/4-bedrooms/panorama-hills/non-smoking/15959,House,3300,4+den,2500,2.5,0.0,0.0
2467,557561,Calgary,Panorama Hills,51.1657142,-114.0890566,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/pet-friendly/557561,Condo Unit,2200,2+den,,2,2.0,2.0
2468,551546,Calgary,Panorama Hills,51.1634345,-114.0795744,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/furnished/551546,Basement,1650,1,800,1,0.0,0.0
2469,372096,Calgary,Panorama Hills,51.161985,-114.096757,/ab/calgary/rentals/basement/2-bedrooms/panorama-hills/furnished/372096,Basement,1800,2,950,1,0.0,0.0
2470,522367,Calgary,Panorama Hills,51.1634366,-114.0726372,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/furnished/522367,Basement,1100,1,,1,0.0,0.0
2471,332039,Calgary,Panorama Hills,51.165141403932,-114.091231049738,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/non-smoking/332039,Condo Unit,1900,2,1010,2,0.0,0.0
2472,555914,Calgary,Panorama Hills,51.1715687,-114.0851414,/ab/calgary/rentals/shared/1-bedroom/panorama-hills/pet-friendly/555914,Room For Rent,1000,1,,1,2.0,0.0
2473,98840,Calgary,Panorama Hills,51.1705676,-114.084484,/ab/calgary/rentals/duplex/3-bedrooms/panorama-hills/non-smoking/98840,Duplex,2390,3,1372,2.5,0.0,0.0
2474,554081,Calgary,Panorama Hills,51.1653,-114.1013382,/ab/calgary/rentals/basement/2-bedrooms/panorama-hills/furnished/554081,Basement,1950,2,900,1,0.0,0.0
2475,515880,Calgary,Panorama Hills,51.150247344118,-114.080736232446,/ab/calgary/rentals/basement/2-bedrooms/panorama-hills/non-smoking/515880,Basement,1549,2,1350,1,0.0,0.0
2476,386682,Calgary,Panorama Hills,51.1658439,-114.0872751,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/non-smoking/386682,Townhouse,2300,3+den,1186,2.5,0.0,0.0
2477,99997,Calgary,Panorama Hills,51.16335,-114.087916,/ab/calgary/rentals/basement/2-bedrooms/panorama-hills/furnished/99997,Basement,1600,2,,1,0.0,0.0
2478,45111,Calgary,Panorama Hills,51.164005733175,-114.0900349617,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/pet-friendly/45111,Townhouse,1900,3,1200,1.5,2.0,2.0
2479,336873,Calgary,Panorama Hills,51.1580725,-114.0722122,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/non-smoking/336873,Condo Unit,2200,2+den,850+,2,0.0,0.0
2480,328352,Calgary,Panorama Hills,51.1670978,-114.0926626,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/non-smoking/328352,Basement,1399,1,700,1,0.0,0.0
2481,482073,Calgary,Panorama Hills,51.1628392,-114.1005873,/ab/calgary/rentals/main-floor/3-bedrooms/panorama-hills/non-smoking/482073,Main Floor,2400,3+den,,2.5,0.0,0.0
2482,374603,Calgary,Panorama Hills,51.1625707,-114.087244,/ab/calgary/rentals/shared/1-bedroom/panorama-hills/furnished/374603,Room For Rent,750,1,2400,1,0.0,0.0
2483,291361,Calgary,Panorama Hills,51.1580738,-114.0721951,/ab/calgary/rentals/condo/1-bedroom/panorama-hills/non-smoking/291361,Condo Unit,1650,1,630,1,0.0,0.0
2484,556353,Calgary,Panorama Hills,51.1617161,-114.1034567,/ab/calgary/rentals/shared/1-bedroom/panorama-hills/furnished/556353,Room For Rent,650,1,,1,0.0,0.0
2485,506712,Calgary,Panorama Hills,51.1657127,-114.0890503,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/non-smoking/506712,Condo Unit,2045,2,,2,0.0,0.0
2486,559037,Calgary,Panorama Hills,51.1649833,-114.0909521,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/non-smoking/559037,Condo Unit,2095,2,950,1,0.0,0.0
2487,506972,Calgary,Panorama Hills,51.1649833,-114.0909521,/ab/calgary/rentals/apartment/2-bedrooms/panorama-hills/pet-friendly/506972,Apartment,2100,2,847,2,2.0,2.0
2488,516653,Calgary,Panorama Hills,51.1591124,-114.0801495,/ab/calgary/rentals/duplex/4-bedrooms/panorama-hills/pet-friendly/516653,Duplex,2970,4,1500,3.5,0.0,2.0
2489,556741,Calgary,Panorama Hills,51.1557934,-114.0844074,/ab/calgary/rentals/house/3-bedrooms/panorama-hills/non-smoking/556741,House,2600,3,1678,2.5,0.0,0.0
2490,559306,Calgary,Panorama Hills,51.1676336,-114.0704538,/ab/calgary/rentals/house/3-bedrooms/panorama-hills/furnished/559306,House,3000,3,1800,2.5,0.0,0.0
2491,521240,Calgary,Panorama Hills,51.1698926,-114.0975792,/ab/calgary/rentals/house/3-bedrooms/panorama-hills/non-smoking/521240,House,2900,3,1760,3.5,0.0,0.0
2492,526575,Calgary,Panorama Hills,51.1531958,-114.0740625,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/non-smoking/526575,Basement,1675,1,750,1,0.0,0.0
2493,554851,Calgary,Panorama Hills,51.1700158,-114.0877303,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/non-smoking/554851,Basement,1295,1,500,1,0.0,0.0
2494,558581,Calgary,Parkdale,51.0571164,-114.1287582,/ab/calgary/rentals/main-floor/3-bedrooms/parkdale/non-smoking/558581,Main Floor,2000,3,,1,0.0,0.0
2495,533516,Calgary,Parkdale,51.0590568,-114.1355458,/ab/calgary/rentals/condo/2-bedrooms/parkdale/pet-friendly/533516,Condo Unit,2600,2,950,2,2.0,2.0
2496,559261,Calgary,Parkdale,51.062169,-114.1402876,/ab/calgary/rentals/house/2-bedrooms/parkdale/non-smoking/559261,House,2800,2,1100,1,0.0,0.0
2497,308330,Calgary,Parkdale,51.056807,-114.137059,/ab/calgary/rentals/condo/1-bedroom/parkdale/non-smoking/308330,Condo Unit,2500,1,1416,2,0.0,0.0
2498,550812,Calgary,Parkhill-Stanley Park,51.022772308825,-114.06514650416,/ab/calgary/rentals/basement/2-bedrooms/parkhill-stanley-park/pet-friendly/550812,Basement,1950,2,620,1,2.0,2.0
2499,520556,Calgary,Parkhill-Stanley Park,51.0191519,-114.0634569,/ab/calgary/rentals/condo/2-bedrooms/parkhill-stanley-park/non-smoking/520556,Condo Unit,2500,2,978,2,0.0,0.0
2500,553282,Calgary,Parkhill-Stanley Park,51.022637,-114.0653182,/ab/calgary/rentals/basement/1-bedroom/parkhill-stanley-park/furnished/553282,Basement,1600,1,,1,0.0,0.0
